,budget,genres,id,keywords,original_language,original_title,popularity,production_companies,production_countries,revenue,runtime,spoken_languages,status,title,vote_average,vote_count,cast,release_year,profit_loss
10,270000000,"Adventure, Fantasy, Action, Science Fiction",1452,"saving the world, dc comics, invulnerability, sequel, superhero, based on comic book, kryptonite, super powers, superhuman strength, lex luthor",en,Superman Returns,57.925623,"DC Comics, Legendary Pictures, Warner Bros., Bad Hat Harry Productions",United States of America,391081192,154.0,"English, Français, Deutsch",Released,Superman Returns,5.4,1400,"Brandon Routh, Kevin Spacey, Kate Bosworth, James Marsden, Parker Posey, Frank Langella, Sam Huntington, Eva Marie Saint, Marlon Brando, Kal Penn, Tristan Lake Leabu, David Fabrizio, Ian Roberts, Vincent Stone, Jack Larson, Noel Neill, Keegan Joyce, Jordana Beatty",2006,121081192
11,200000000,"Adventure, Action, Thriller, Crime",10764,"killing, undercover, secret agent, british secret service",en,Quantum of Solace,107.92881100000001,Eon Productions,"United Kingdom, United States of America",586090727,106.0,"English, Español, Italiano, Français, Deutsch",Released,Quantum of Solace,6.1,2965,"Daniel Craig, Olga Kurylenko, Mathieu Amalric, Judi Dench, Giancarlo Giannini, Gemma Arterton, Jeffrey Wright, David Harbour, Jesper Christensen, Anatole Taubman, Rory Kinnear, Tim Pigott-Smith, Joaquín Cosio, Glenn Foster, Paul Ritter, Stana Katic, Lucrezia Lante della Rovere, Neil Jackson, Oona Chaplin, Rachel McDowall, Gustavo Nanez, Mark Wakeling, Sarah Hadland, David Decio, Aaron King, Alexandra Prusa, Brandon Jovanovich, Alexandre Krawetz, Fernando Guillén Cuervo, Jesús Ochoa, Simon Kassianides, Brendan O'Hea",2008,386090727
12,200000000,"Adventure, Fantasy, Action",58,"witch, fortune teller, bondage, exotic island, monster, captain, card game, east india trading company, compass, ship, daughter, pirate, swashbuckler, aftercreditsstinger",en,Pirates of the Caribbean: Dead Man's Chest,145.84737900000005,"Walt Disney Pictures, Jerry Bruckheimer Films, Second Mate Productions","Jamaica, United States of America, Bahamas, Dominica",1065659812,151.0,"English, Türkçe, ελληνικά, 普通话",Released,Pirates of the Caribbean: Dead Man's Chest,7.0,5246,"Johnny Depp, Orlando Bloom, Keira Knightley, Stellan Skarsgård, Bill Nighy, Jack Davenport, Kevin McNally, Jonathan Pryce, Lee Arenberg, Mackenzie Crook, Tom Hollander, Naomie Harris, David Bailie, Martin Klebba, David Schofield, Alex Norton, Geoffrey Rush, Dermot Keaney, Andy Beckwith, Clive Ashborn, Reggie Lee, Christopher Adamson, Jonathan Linsley, John Boswall, Max Baker, Steve Speirs, Lauren Maher, Vanessa Branch, Luke de Woolfson, Jonathan Kite, Ho-Kwan Tse, Peter Donald Badalamenti II, Christopher S. Capp",2006,865659812
13,255000000,"Action, Adventure, Western",57201,"texas, horse, survivor, texas ranger, partner, outlaw, escape, lawyer, train, lone ranger, comanche, the lone ranger, tonto",en,The Lone Ranger,49.046956,"Walt Disney Pictures, Jerry Bruckheimer Films, Infinitum Nihil, Silver Bullet Productions (II), Blind Wink Productions, Classic Media",United States of America,89289910,149.0,English,Released,The Lone Ranger,5.9,2311,"Johnny Depp, Armie Hammer, William Fichtner, Helena Bonham Carter, James Badge Dale, Tom Wilkinson, Ruth Wilson, Barry Pepper, James Frain, Mason Cook, Matt O'Leary, Leon Rippy, Harry Treadaway, Damon Herriman, W. Earl Brown, Gil Birmingham, Saginaw Grant, Stephen Brodie, Matthew Page, Nick W. Nicholson, Bryant Prince, JD Cullum, Joaquín Cosio, Timothy V. Murphy, Damon Carney, Kevin Wiggins, Chad Brummett, Robert Baker, Lew Temple, Stephen Root, Randy Oglesby, Brad Greenquist, Rance Howard, Leonard Earl Howze, Travis Hammer, Steve Corona, Jack Axelrod, Christopher Hagen, Freda Foh Shen, Margaret Bowman, Luz P. Mendez, Laina Loucks, Devon J. Adams, Desirae Anslover, Charlotte Cormier, Megan Pribyl, Briana Van Schuyver, Julie Stracener, Chad Randall, Jason E. Hill, Beth Bailey, Joanne Camp, Bob Rumnock, Tait Fletcher, Alex Knight, Argos MacCallum, Pokey Lafarge, Joey Glynn, Adam Hoskins, Ryan Koenig",2013,-165710090
14,225000000,"Action, Adventure, Fantasy, Science Fiction",49521,"saving the world, dc comics, superhero, based on comic book, superhuman, alien invasion, reboot, super powers, dc extended universe",en,Man of Steel,99.398009,"Legendary Pictures, Warner Bros., DC Entertainment, Syncopy, Cruel and Unusual Films","United Kingdom, United States of America",662845518,143.0,English,Released,Man of Steel,6.5,6359,"Henry Cavill, Amy Adams, Michael Shannon, Kevin Costner, Diane Lane, Russell Crowe, Laurence Fishburne, Antje Traue, Christopher Meloni, Jadin Gould, Tahmoh Penikett, Ayelet Zurer, Richard Schiff, Dylan Sprayberry, Michael Kelly, Carla Gugino, Richard Cetrone, Mackenzie Gray, Julian Richings, Mary Black, Samantha Jo, Rebecca Buller, Christina Wren, David Lewis, Doug Abrahams, Brad Kelly, Alessandro Juliani, Jack Foley, Robert Gerdisch, Harry Lennix, Jacqueline Scislowski, Sean Campbell, Raj Lal",2013,437845518
15,225000000,"Adventure, Family, Fantasy",2454,"based on novel, fictional place, brother sister relationship, lion, human being, wretch, leap in time, matter of life and death, faith, uncle, narnia, fantasy world",en,The Chronicles of Narnia: Prince Caspian,53.978602,"Walt Disney, Walden Media, Stillking Films, Ozumi Films, Propeler, Silverbell Films, Revolution Sun Studios","Czech Republic, Poland, Slovenia, United States of America",419651413,150.0,English,Released,The Chronicles of Narnia: Prince Caspian,6.3,1630,"Ben Barnes, William Moseley, Anna Popplewell, Skandar Keynes, Georgie Henley, Sergio Castellitto, Alicia Borrachero, Peter Dinklage, Warwick Davis, Vincent Grass, Pierfrancesco Favino, Damián Alcázar, Simón Andreu, Predrag Bjelac, Shane Rangi, Cornell John, Liam Neeson, Ken Stott, Tilda Swinton, Eddie Izzard, Klára Issová",2008,194651413
16,220000000,"Science Fiction, Action, Adventure",24428,"new york, shield, marvel comic, superhero, based on comic book, alien invasion, superhero team, aftercreditsstinger, duringcreditsstinger, marvel cinematic universe",en,The Avengers,144.448633,"Paramount Pictures, Marvel Studios",United States of America,1519557910,143.0,English,Released,The Avengers,7.4,11776,"Robert Downey Jr., Chris Evans, Mark Ruffalo, Chris Hemsworth, Scarlett Johansson, Jeremy Renner, Tom Hiddleston, Clark Gregg, Cobie Smulders, Stellan Skarsgård, Samuel L. Jackson, Gwyneth Paltrow, Paul Bettany, Jenny Agutter, Walter Perez, Powers Boothe, Stan Lee, Arthur Darbinyan, Donald Li, Ashley Johnson, Harry Dean Stanton, Alicia Sixtos, Dieter Riesle, Jamie McShane, Jeff Wolfe, Jerzy Skolimowski, Maximiliano Hernández, Alexis Denisof, James Eckhouse, Enver Gjokaj, Damion Poitier, Tina Benko, Kirill Nikiforov, M'laah Kaur Singh, Rashmi Rustagi, Warren Kole, Jesse Garcia, Kenneth Tigar, Josh Cowdery, Katsumi Komatsu, Yumiko Komatsu, Momoko Komatsu, Robert Clohessy, Fernanda Toker, Andrea Vecchio, Robin Swoboda, Brent McGee, Michael Zhang, William-Christopher Stephens, Kelley Robins, Romy Rosemont, Pat Kiernan, Thomas Roberts, Jillian Morgese, Catherine Anderson, Ricardo Andres, Logan Bennett, Mayank Bhatter, Sharita Bone, Jason Botsford, Mary Kate Campbell, Gene N. Chavez, Layla Cushman, Robert Dean, Rick Dremann, Jeffrey Feingold, Lou Ferrigno, Rod Fielder, Eric Frank, Israel Hall, Carmen Dee Harris, Alexander Christopher Jones, Mike Karban, Demoine Kinney, Andrew Knode, Annette Lawless, Kimberly J. Mahoney, Todd Manes, Jorge Mardel, Tiffany Sander McKenzie, Michael McMillan, Sean Meehan, Joti Nagra, Holly Neelie, Caleb Daniel Noal, Joseph O'Brien, Jeremy Orr, Nate Paige, Martin Palmer, Maria Perossa, Caleb Pieplow, Alexander Daniel Pimentel, Frank Powers, Jaime Powers, Brent Reichert, Kelly Ruble, Gina Sarno, Robert B. Schneider IV, Jeff Seich, Christina Shaffer, Alonda Shevette, Douglas Slygh, Colin Strause, Robert P. Thitoff, George Thomas, Shane Thompson, Jerry Lee Tucker, Tai Urban, Chris Vaina, Sandra Weston, Seth Zielicke, Alex DeCourville, Debbie Scaletta, Andrea-Nichole Olivas, Tina Grimm",2012,1299557910
17,380000000,"Adventure, Action, Fantasy",1865,"sea, captain, mutiny, sword, prime minister, sailing, silver, ship, duke, mermaid, pirate, soldier, battle, swashbuckler, aftercreditsstinger, 3d",en,Pirates of the Caribbean: On Stranger Tides,135.413856,"Walt Disney Pictures, Jerry Bruckheimer Films, Moving Picture Company (MPC)",United States of America,1045713802,136.0,"English, Español",Released,Pirates of the Caribbean: On Stranger Tides,6.4,4948,"Johnny Depp, Penélope Cruz, Ian McShane, Kevin McNally, Geoffrey Rush, Sam Claflin, Astrid Bergès-Frisbey, Stephen Graham, Greg Ellis, Damian O'Hare, Óscar Jaenada, Richard Griffiths, Keith Richards, Gemma Ward, Judi Dench, Ian Mercer, Robbie Kay, Christopher Fairbank, Yuki Matsuzaki, Steve Evets, Bronson Webb, Derek Mears, Deobia Oparei, Sebastian Armesto, Anton Lesser, Roger Allam, Paul Bazely, Richard Thomson, Danny Le Boyer, Alan J. Utley-Moore, Luke Roberts, Emilia Jones, Sanya Hughes, LeJon, Siegfried Peters",2011,665713802
18,225000000,"Action, Comedy, Science Fiction",41154,"time travel, time machine, alien, fictional government agency, seeing the future, changing history",en,Men in Black 3,52.035179,"Amblin Entertainment, Media Magik Entertainment, Imagenation Abu Dhabi FZ, Hemisphere Media Capital, Parkes/MacDonald Productions",United States of America,624026776,106.0,English,Released,Men in Black 3,6.2,4160,"Will Smith, Tommy Lee Jones, Josh Brolin, Michael Stuhlbarg, Emma Thompson, Jemaine Clement, Nicole Scherzinger, Alice Eve, Bill Hader, Michael Chernus, David Rasche, Keone Young, Cayen Martin, Mike Colter, Mela Hudson, Will Arnett, Kelvin Davis, Dan Bittner",2012,399026776
19,250000000,"Action, Adventure, Fantasy",122917,"corruption, elves, dwarves, orcs, middle-earth (tolkien), hobbit, dragon, battle, unlikely friendship, epic battle, sword and sorcery",en,The Hobbit: The Battle of the Five Armies,120.96574299999999,"WingNut Films, New Line Cinema, Warner Bros. Pictures, 3Foot7, Metro-Goldwyn-Mayer (MGM)","New Zealand, United States of America",956019788,144.0,English,Released,The Hobbit: The Battle of the Five Armies,7.1,4760,"Martin Freeman, Ian McKellen, Richard Armitage, Ken Stott, Graham McTavish, William Kircher, James Nesbitt, Stephen Hunter, Dean O'Gorman, Aidan Turner, John Callen, Peter Hambleton, Jed Brophy, Mark Hadlow, Adam Brown, Orlando Bloom, Evangeline Lilly, Lee Pace, Cate Blanchett, Hugo Weaving, Christopher Lee, Ian Holm, Mikael Persbrandt, Sylvester McCoy, Luke Evans, Stephen Fry, John Bell, Ryan Gage, Peggy Nesbitt, Mary Nesbitt, Manu Bennett, John Tui, Billy Connolly, Benedict Cumberbatch, Kelly Kilgour, Sarah Peirse, Nick Blake, Simon London, Conan Stevens, Allan Smith, Miranda Harcourt, Thomasin McKenzie",2014,706019788
20,215000000,"Action, Adventure, Fantasy",1930,"loss of father, vigilante, serum, marvel comic, scientific experiment, spider bite, masked vigilante, reboot, super powers, genetic engineering, social outcast, duringcreditsstinger",en,The Amazing Spider-Man,89.866276,"Columbia Pictures, Laura Ziskin Productions, Marvel Entertainment",United States of America,752215857,136.0,English,Released,The Amazing Spider-Man,6.5,6586,"Andrew Garfield, Emma Stone, Rhys Ifans, Denis Leary, Campbell Scott, Irrfan Khan, Martin Sheen, Sally Field, Max Charles, Chris Zylka, Embeth Davidtz, Leif Gantvoort, Hannah Marks, Kelsey Asbille, C. Thomas Howell, Stan Lee, Michael Massee, Michael Papajohn, Kari Coleman, Charlie DePew, Skyler Gisondo, Jacob Rodier, Jake Keiffer, Kevin McCorkle, Barbara Eve Harris, Danielle Burgio, Michael Barra, Andy Pessoa, Andy Gladbach, Ring Hendricks-Tellefsen, Tom Waite, Keith Campbell, Steve DeCastro, James Chen, Alexander Bedria, John Burke, Jill Flint, Mark Daugherty, Milton González, Vincent Laresca, Damien Lemon, Ty Upshaw, Tia Texada, Jay Caputo, Terry Bozeman, Jennifer Lyons, Amber Stevens, Zoey Deutch, Jody Cosgrove-Kao, Max Bogner, Ethan Cohn, Miles Elliot, Miranda LaDawn Hill, Amanda MacDonald, Maury Morgan, Amy Novondo, Kristin Quick",2012,537215857
21,200000000,"Action, Adventure",20662,"robin hood, archer, knight, sherwood forest, bow and arrow, middle ages, medieval, king of england",en,Robin Hood,37.668301,"Imagine Entertainment, Universal Pictures, Scott Free Productions, Relativity Media","United Kingdom, United States of America",310669540,140.0,"English, ภาษาไทย",Released,Robin Hood,6.2,1398,"Russell Crowe, Cate Blanchett, Max von Sydow, William Hurt, Mark Strong, Oscar Isaac, Danny Huston, Eileen Atkins, Mark Addy, Matthew Macfadyen, Kevin Durand, Scott Grimes, Alan Doyle, Douglas Hodge, Léa Seydoux, Jonathan Zaccaï, Robert Pugh, Gerard McSorley, Velibor Topic, Ciaran Flynn, Simon McBurney, Mark Lewis Jones, Bronson Webb, Denis Ménochet, Ruby Bentall, Jessica Raine, John Nicholas, Roy Holder, Denise Gough, Luke Evans, Arthur Darvill, Giannina Facio, Ralph Ineson, Jake Curran",2010,110669540
22,250000000,"Adventure, Fantasy",57158,"elves, dwarves, orcs, hobbit, dragon, wizard, sword and sorcery",en,The Hobbit: The Desolation of Smaug,94.370564,"WingNut Films, New Line Cinema, Warner Bros. Pictures, Metro-Goldwyn-Mayer (MGM)","New Zealand, United States of America",958400000,161.0,English,Released,The Hobbit: The Desolation of Smaug,7.6,4524,"Martin Freeman, Ian McKellen, Richard Armitage, Ken Stott, Graham McTavish, William Kircher, James Nesbitt, Stephen Hunter, Dean O'Gorman, Aidan Turner, Benedict Cumberbatch, Lee Pace, Luke Evans, Evangeline Lilly, Orlando Bloom, Mikael Persbrandt, Manu Bennett, Stephen Fry, John Bell, Sylvester McCoy, Terry Notary, Peter Hambleton, Cate Blanchett, Stephen Colbert, Jed Brophy, Sarah Peirse, Mary Nesbitt, Peggy Nesbitt, Mark Hadlow, John Callen, Adam Brown, Ben Mitchell",2013,708400000
23,180000000,"Adventure, Fantasy",2268,"england, compass, experiment, lordship, uncle, polar bear, orphan, animal, based on young adult novel",en,The Golden Compass,42.990906,"New Line Cinema, Ingenious Film Partners, Depth of Field, Scholastic Productions","United Kingdom, United States of America",372234864,113.0,"Íslenska, English, Pусский, Français",Released,The Golden Compass,5.8,1303,"Dakota Blue Richards, Nicole Kidman, Daniel Craig, Sam Elliott, Eva Green, Freddie Highmore, Ian McKellen, Ben Walker, Ian McShane, Kristin Scott Thomas, Kathy Bates, Jim Carter, Tom Courtenay, Christopher Lee, Simon McBurney, Jack Shepherd, Magda Szubanski, Derek Jacobi, Clare Higgins, Charlie Rowe, Steven Loton, Michael Antoniou, Mark Mottram, Hattie Morahan, Jason Watkins, Sam Hoare, Brian Nickels, Thomas Arnold, Helen Soraya",2007,192234864
24,207000000,"Adventure, Drama, Action",254,"film business, screenplay, show business, film making, film producer, exotic island, monster, indigenous, ship, dinosaur",en,King Kong,61.226009999999995,"WingNut Films, Universal Pictures, Big Primate Pictures, MFPV Film","New Zealand, United States of America, Germany",550000000,187.0,English,Released,King Kong,6.6,2337,"Naomi Watts, Jack Black, Adrien Brody, Thomas Kretschmann, Colin Hanks, Andy Serkis, Evan Parke, Jamie Bell, Lobo Chan, John Sumner, Craig Hall, Kyle Chandler, William Johnson, David Pittu, Mark Hadlow, Geraldine Brophy, David Dennis, Pip Mushin, Jim Knobeloch, Ric Herbert, Lee Donahue, Tom Hobbs, Tiriel Mora, Jed Brophy, John Wraight, William Wallace, Frank Edwards, Crawford Thomson, Richard Kavanagh, Stephen Hall, Joe Folau, Chic Littlewood, Samuel Taylor",2005,343000000
25,200000000,"Drama, Romance, Thriller",597,"shipwreck, iceberg, ship, panic, titanic, ocean liner, epic, rich woman - poor man, love, disaster, tragic love, class differences, imax, star crossed lovers, steerage, salvage, rich snob, 3d, 1910s",en,Titanic,100.025899,"Paramount Pictures, Twentieth Century Fox Film Corporation, Lightstorm Entertainment",United States of America,1845034188,194.0,"English, Français, Deutsch, svenska, Italiano, Pусский",Released,Titanic,7.5,7562,"Kate Winslet, Leonardo DiCaprio, Frances Fisher, Billy Zane, Kathy Bates, Gloria Stuart, Bill Paxton, Bernard Hill, David Warner, Victor Garber, Jonathan Hyde, Suzy Amis, Lewis Abernathy, Nicholas Cascone, Danny Nucci, Jason Barry, Lew Palter, Eric Braeden, Bernard Fox, Ewan Stewart, Ioan Gruffudd, Jonny Phillips, Edward Fletcher, Scott G. Anderson, Martin East, Gregory Cooke, Alexandrea Owens, Seth Adkins, Michael Ensign, Anatoly M. Sagalevitch, Martin Hub, Mark Lindsay Chapman, Richard Graham, Paul Brightwell, Ron Donachie, Charlotte Chatton, Fannie Brett, Jenette Goldstein, Camilla Overbye Roos, Linda Kerns, Amy Gaipa, Martin Jarvis, Rosalind Ayres, Rochelle Rose, Jonathan Evans-Jones, Brian Walsh, Rocky Taylor, Craig Kelly, Liam Tuohy, Simon Crane, James Lancaster, Elsa Raven, Reece P. Thompson III, Laramie Landis, Mark Rafael Truitt, John Walcutt, Terry Forrestal, Derek Lea, Richard Ashton, Sean Nepita, Brendan Connolly, David Cronnelly, Garth Wilton, Richard Fox, Nick Meaney, Kevin Owers, Mark Capri, Marc Cass, Paul Herbert, Emmett James, Chris Byrne, Oliver Page, James Garrett, Erik Holland, Erik Holland, Jari Kinnunen, Anders Falk, Barry Dennen, Vern Urich, Rebecca Klingler, Tricia O'Neil, Kathleen S. Dunn, Romeo Francis, Mandana Marino, Van Ling, Bjørn Olsen, Dan Pettersson, Shay Duffin, Greg Ellis, Diana Morgan, Kris Andersson, Bobbie Bates, Aaron James Cash, Anne Fletcher, Edmond Alan Forsyth, Andie Hicks, Scott Hislop, Stan Mazin, Lisa Ratzin, Julene Renee, Brian Baines, Ellie Bensinger, Alexandra Boyd, Mike Butters, James Cameron, Bruno Campolo, Chris Cragnotti, Kevyn Currie, Kevin De La Noy, Thomas Fiss, Griffin Howell, Sean Howse, Tony Kenny, Bret Aaron Knower, George Kosty III, George Kosty Jr., Geoffrey C. Kosty, Gregory Charles Kosty, Sean Lawlor, John Leonhardt, Miguel A. Lomelin, Don Lynch, Johnny Martin, Ryan McClurkin, Meghan McLeod, Mike O'Neal, Julian Oros, Phil Parlapiano, Judy Prestininzi, Steven Quale, Olivia Rosewood, John Slade, Stephen Wolfe Smith, R. Gern Trowbridge, Francisco Váldez, Lucie Zolcerova",1997,1645034188
26,250000000,"Adventure, Action, Science Fiction",271110,"civil war, war, marvel comic, sequel, superhero, based on comic book, imax, aftercreditsstinger, duringcreditsstinger, marvel cinematic universe, 3d",en,Captain America: Civil War,198.37239499999998,"Studio Babelsberg, Marvel Studios, Walt Disney Studios Motion Pictures, Vita-Ray Dutch Productions (III), Deluxe Digital Studios",United States of America,1153304495,147.0,"Română, English, Deutsch, Pусский",Released,Captain America: Civil War,7.1,7241,"Chris Evans, Robert Downey Jr., Scarlett Johansson, Sebastian Stan, Anthony Mackie, Don Cheadle, Jeremy Renner, Chadwick Boseman, Paul Bettany, Elizabeth Olsen, Paul Rudd, Emily VanCamp, Tom Holland, Frank Grillo, William Hurt, Daniel Brühl, John Slattery, Kerry Condon, Martin Freeman, Marisa Tomei, John Kani, Hope Davis, Gene Farber, Florence Kasumba, Alfre Woodard, Jim Rash, Stan Lee, Joe Russo, Damion Poitier, Michael A. Cook, Laughton Parchment, Jackson Spidell, Yi Long, Heidi Moneymaker, Aaron Toney, Cale Schultz, Ann Russo, Cornell John, Sven Hönig, Joshua Peck, Brent McGee, Be Satrazemis, Blair Jasin, Oli Bigalke, Rafael Banasik, David de Vries, John Curran, Katie Amess, Austin Sanders, Brett Gentile, Matthew Anderson, Andrew Botchwey, Chase Bradfield, Ernest Charles, Hendricks Coates, Ethan Condon, Shen Dynes, Nathaniel Ellis, Jariah Ferguson, Evan Ffrench, Justin Freeman, Ralphael Grand'Pierre, Julian Grimes, Aaron Hayes, Austin Hooper, Amiri Jones, Myles Joseph, Stephen Lewis, Jacob Ludwick, D'Mahrei McRae, Ashwin Mudaliar, Eli Ollinger, Parker Pape, Daniel Parada, Jonah Ruffin, Darryl Sampson, Cameron Sardone, Stanley Sellers, Miles Selles, Jacob Sung, Caden Wilkinson, Kim Scar, Jessica Walther-Gabory, Beniamino Brogi, Silvina Buchbauer, Henry Amadi, Ugochukwu Ani, Michael Anthony Rogers, Umar Khan, David Brown, Guy Fernandez, Sophia Russo, Amelia Morck, Julianna Guill, Surely Alvelo, Brian Schaeffer, Kevin LaRosa Jr., Al Cerullo, Frédéric North, Ray Sahetapy",2016,903304495
27,209000000,"Thriller, Action, Adventure, Science Fiction",44833,"fight, u.s. navy, mind reading, hong kong, soccer, scientist, fictional war, naval, armada, battleship, naval combat, jds myoko, lost communication, taser, buoy, communications expert, joint chiefs of staff, crash landing, jet fighter pilot, navy lieutenant, permission to marry, uss john paul jones, based on board game, aftercreditsstinger, mighty mo, uss missouri",en,Battleship,64.928382,"Universal Pictures, Hasbro, Bluegrass Films, Film 44",United States of America,303025485,131.0,"English, ภาษาไทย",Released,Battleship,5.5,2114,"Taylor Kitsch, Alexander Skarsgård, Rihanna, Brooklyn Decker, Tadanobu Asano, Liam Neeson, Gregory D. Gadson, Hamish Linklater, Jesse Plemons, John Tui, Jerry Ferrara, David Jensen, Peter Berg, Adam Godley, Rico McClinton, Joji Yoshida, Stephen Bishop, Austin Naulty, James Rawlings, Dustin J. Reno, Rick Hoffman, Gary Grubbs, Rami Malek, Peter MacNicol, Louis Lombardi, Jordan Kirkwood, Doug Penty, Carson Aune, Josh Pence, Lloyd Pitts, Michelle Arthur, Natalia Castellanos, Leni Ito, Jackie Johnson, Kerry Cahill, Norman Vincent McLafferty, Dante Jimenez, Daven Arce, Ralph Richardson, Biunca Love, Kyle Russell Clements, Yutaka Takeuchi, John A Weaver, Dane Justman, Drew Rausch, Bill Stinchcomb",2012,94025485
28,150000000,"Action, Adventure, Science Fiction, Thriller",135397,"monster, dna, tyrannosaurus rex, velociraptor, island, sequel, suspense, disaster, escape, dinosaur, amusement park, animal attack, theme park, jurassic park, 3d, animal horror",en,Jurassic World,418.708552,"Universal Studios, Amblin Entertainment, Legendary Pictures, Fuji Television Network, Dentsu",United States of America,1513528810,124.0,English,Released,Jurassic World,6.5,8662,"Chris Pratt, Bryce Dallas Howard, Irrfan Khan, Vincent D'Onofrio, Nick Robinson, Ty Simpkins, Jake Johnson, Omar Sy, BD Wong, Judy Greer, Lauren Lapkus, Brian Tee, Katie McGrath, Andy Buckley, Eric Edelstein, Jimmy Fallon, James DuMont, Matt Burke, Anna Talakkottur, Colin Trevorrow, Courtney J. Clark, Kelly Washington, Matthew Cardarople, Chad Randall, Yvonne Angulo, Chloe Perrin, Erika Erica, Tiffany Forest",2015,1363528810
29,200000000,"Action, Adventure, Thriller",37724,"spy, secret agent, sociopath, killer, art gallery, british secret service, istanbul turkey, imax, uzi, booby trap, impersonating a police officer, macao",en,Skyfall,93.004993,Columbia Pictures,"United Kingdom, United States of America",1108561013,143.0,English,Released,Skyfall,6.9,7604,"Daniel Craig, Judi Dench, Javier Bardem, Ralph Fiennes, Naomie Harris, Bérénice Marlohe, Albert Finney, Ben Whishaw, Rory Kinnear, Ola Rapace, Helen McCrory, Nicholas Woodeson, Bill Buckhurst, Elize du Toit, Ian Bonar, Tonia Sotiropoulou, Wolf Blitzer, Jens Hultén, Anthony O'Donnell, Jo Cameron Brown, Peter Basham, Ben Loyd-Holmes, Orion Lee, Yennis Cheung",2012,908561013
30,200000000,"Action, Adventure, Fantasy",558,"dual identity, love of one's life, pizza boy, marvel comic, sequel, superhero, doctor, scientist, tentacle, death, super villain",en,Spider-Man 2,35.149586,"Columbia Pictures, Laura Ziskin Productions, Marvel Enterprises",United States of America,783766341,127.0,"English, Pусский, 普通话",Released,Spider-Man 2,6.7,4321,"Tobey Maguire, Kirsten Dunst, James Franco, Alfred Molina, Rosemary Harris, Donna Murphy, J.K. Simmons, Daniel Gillies, Dylan Baker, Willem Dafoe, Mageina Tovah, Bruce Campbell, Stan Lee, Scott Spiegel, Joel McHale, Hal Sparks, Donnell Rawlings, Emily Deschanel, Elizabeth Banks, Daniel Dae Kim, Aasif Mandvi, Joey Diaz, Vanessa Ferlito, Joy Bryant, John Landis, Phil LaMarr, Gregg Edelman, Ted Raimi, Cliff Robertson, Elya Baskin, Bill Nunn, Brent Briscoe, Christine Estabrook, John Paxton, Joanne Baron, Peter McRobbie, Louis Lombardi, Marc John Jefferies, Reed Diamond, Brendan Patrick Connor, Dan Callahan, Susie Park, Brianna Brown, Tom Carey, Dan Hicks, Timothy Patrick Quill, Tony Campisi, Molly Cheek, Kelly Connell, Roshon Fegan, Taylor Gilbert, Timothy Jerome, Elyse Dinh, Bill E. Rogers, Anne Betancourt, Tricia Peters, Tim Storms, Bill Calvert, Peter Allas, Chloe Dykstra, Julia Max, Calvin Dean, Frank Bonsangue, Andre M. Johnson, Peter Cincotti, Peyton List, Spencer List, Troy Metcalf, Scott Ross, Bonnie Somerville, Wesley Volcy, Lou Volpe, David Boston, Garrett Warren, Michael Arthur, Cindy Cheung",2004,583766341
31,200000000,"Action, Adventure, Science Fiction",68721,"terrorist, war on terror, tennessee, malibu, marvel comic, superhero, based on comic book, tony stark, iron man, aftercreditsstinger, marvel cinematic universe, mandarin, 3d, war machine, iron patriot, extremis",en,Iron Man 3,77.68208,Marvel Studios,"China, United States of America",1215439994,130.0,English,Released,Iron Man 3,6.8,8806,"Robert Downey Jr., Gwyneth Paltrow, Don Cheadle, Guy Pearce, Rebecca Hall, Jon Favreau, Ben Kingsley, James Badge Dale, Stephanie Szostak, Paul Bettany, William Sadler, Dale Dickey, Ty Simpkins, Miguel Ferrer, Wang Xue-qi, Shaun Toub, Matthew Sterling Nye, Pat Kiernan, Josh Elliott, Megan Henderson, Thomas Roberts, Bill Maher, Joan Rivers, George Kotsiopoulos, Bronte D'Esposito, Noah Visconti, Ashley Hamilton, Brooke Jayne Taylor, Kim Dean, Glenn Foster, Anthony Reynolds, Kendrick Cross, Tom Clark, Brian Schaeffer, John Eddins, Spencer Garrett, Rockey Dickey Jr., Drew Michael Hershner, Sarah Burkhardt, Jan Broberg, Andrew Lauer, Nate Bynum, Andrew Lander, Tom Virtue, Roy McCrerey, Serdar Kalsin, Demetrois Hodges, Bobby Tisdale, Yvonne Zima, Stan Lee, Adam Pally, James Rackley, Cullen Moss, Jake Dewitt, Rebecca Mader, Kevin Arnold, Juan C. Bofill, David Buglione, Adam Lytle, Paul Andrew O'Connor, Phil Ortiz, Gwendalyn Barker, Steve Wilder, Luciana Faulhaber, Karina Florez, Mike Massa, Mark Kubr, Si-Fu Eric Oram, Naomi Parshin, Aurelia Riley, Johanna Yunda, Wesley Thompson, Jenna Ortega, T. C. Anyachonkeya, Chad Kurtz, Cal Johnson, Corey Hawkins, Linden Ashby, Sarah Farooqui, Sala Baker, Kial Butler, Nick Brandon, Dan Brown, Fernando Chien, Ilram Choi, Brycen Counts, Kiante Elam, Dane Farwell, Mark Fichera, Colin Follenweider, Aja Frary, Mark Ginther, Adrian Gonzalez, Dennis Keiffer, Samuel Le, Tara Macken, William Morts, Jade Quon, J. C. Robaina, Markos Rounthwaite, Philip J Silvera, Brian Simpson, Mark Aaron Wagner, Chris Gethard, Nick W. Nicholson, Mark Ruffalo, Bridger Zadina",2013,1015439994
